date;Afghanistan;Albania;Algeria;Andorra;Angola;Antigua and Barbuda;Argentina;Armenia;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Egypt;El Salvador;Equatorial Guinea;Eritrea;Estonia;Eswatini;Ethiopia;Fiji;Finland;France;Gabon;Gambia;Georgia;Germany;India;Indonesia;Iran;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Switzerland;Syria;Tajikistan;Tanzania;Thailand;Timor-Leste;Togo;Trinidad and Tobago;Tunisia;Turkey;US;Uganda;Ukraine;United Arab Emirates;United Kingdom;Zambia;Zimbabwe;Barbados;Belarus;Dominica;Dominican Republic;Ecuador;Ghana;Greece;Grenada;Guatemala;Guinea;Guinea-Bissau;Poland;Portugal;Qatar;Romania;Russia;Rwanda;Saint Kitts and Nevis;Saint Lucia;Saint Vincent and the Grenadines;San Marino;Sao Tome and Principe;Saudi Arabia;Senegal;Serbia;Seychelles;Sierra Leone;Singapore;Slovakia;Slovenia;Somalia;South Africa;Spain;Sri Lanka;Sudan;Suriname;Sweden;Uruguay;Uzbekistan;Venezuela;Vietnam;West Bank and Gaza;Western Sahara;Yemen;Nigeria;North Macedonia;Norway;Oman;Pakistan;Brazil;Afghanistan_fitted;Albania_fitted;Algeria_fitted;Andorra_fitted;Angola_fitted;Antigua and Barbuda_fitted;Argentina_fitted;Armenia_fitted;Australia_fitted;Austria_fitted;Azerbaijan_fitted;Bahamas_fitted;Bahrain_fitted;Bangladesh_fitted;Egypt_fitted;El Salvador_fitted;Equatorial Guinea_fitted;Eritrea_fitted;Estonia_fitted;Eswatini_fitted;Ethiopia_fitted;Fiji_fitted;Finland_fitted;France_fitted;Gabon_fitted;Gambia_fitted;Georgia_fitted;Germany_fitted;India_fitted;Indonesia_fitted;Iran_fitted;Kuwait_fitted;Kyrgyzstan_fitted;Laos_fitted;Latvia_fitted;Lebanon_fitted;Lesotho_fitted;Liberia_fitted;Libya_fitted;Liechtenstein_fitted;Lithuania_fitted;Switzerland_fitted;Syria_fitted;Tajikistan_fitted;Tanzania_fitted;Thailand_fitted;Timor-Leste_fitted;Togo_fitted;Trinidad and Tobago_fitted;Tunisia_fitted;Turkey_fitted;US_fitted;Uganda_fitted;Ukraine_fitted;United Arab Emirates_fitted;United Kingdom_fitted;Zambia_fitted;Zimbabwe_fitted;Barbados_fitted;Belarus_fitted;Dominica_fitted;Dominican Republic_fitted;Ecuador_fitted;Ghana_fitted;Greece_fitted;Grenada_fitted;Guatemala_fitted;Guinea_fitted;Guinea-Bissau_fitted;Poland_fitted;Portugal_fitted;Qatar_fitted;Romania_fitted;Russia_fitted;Rwanda_fitted;Saint Kitts and Nevis_fitted;Saint Lucia_fitted;Saint Vincent and the Grenadines_fitted;San Marino_fitted;Sao Tome and Principe_fitted;Saudi Arabia_fitted;Senegal_fitted;Serbia_fitted;Seychelles_fitted;Sierra Leone_fitted;Singapore_fitted;Slovakia_fitted;Slovenia_fitted;Somalia_fitted;South Africa_fitted;Spain_fitted;Sri Lanka_fitted;Sudan_fitted;Suriname_fitted;Sweden_fitted;Uruguay_fitted;Uzbekistan_fitted;Venezuela_fitted;Vietnam_fitted;West Bank and Gaza_fitted;Western Sahara_fitted;Yemen_fitted;Nigeria_fitted;North Macedonia_fitted;Norway_fitted;Oman_fitted;Pakistan_fitted;Brazil_fitted
5/11/20;4687;872;5891;755;45;25;6278;3392;6970;15882;2589;93;5236;15691;9746;958;439;39;1741;175;250;18;5984;177547;802;22;638;172576;70768;14265;109286;9286;1016;19;946;859;0;211;64;82;1485;30344;47;661;509;3015;24;181;116;1032;139771;1352962;121;15648;18878;215500;267;36;84;23906;16;10634;29509;4700;2726;21;1114;2146;761;16326;27679;23623;15588;221344;285;15;18;17;628;208;41014;1886;10176;11;338;23822;1457;1460;1089;10652;227436;869;1526;10;26670;711;2486;422;288;375;6;56;4641;1664;8132;3573;34336;169594;2816.811393343858;860.9148498672096;4196.468938846756;715.1830871231996;58.034641924585934;30.23081259083278;7441.464201977547;3561.4333485260777;8137.502885565029;15475.276295038188;3276.5965426798984;95.76213288063497;3326.3129370831193;3798.9510003369587;8135.109266911233;526.4652601615836;103.65662787908937;64.42125343191137;1633.3079422189815;52.3533164530622;321.24200959758383;18.178264881586863;4786.516722241833;145057.41526690472;269.2980532018574;31.44450052220963;450.42919341840576;157548.30473349412;40446.136496398394;10994.120038038134;113699.93316872767;4819.954161244965;1484.4053494267298;18.541302454556046;859.3434196565361;1110.8449399185777;0.0;148.56489228819362;97.20604093390116;81.2939698660183;1340.8992632450406;29002.4193112598;66.26105782199224;0.0;126.54402359619941;2867.944413422306;7.029086910425138;160.2662649018895;142.73716842948394;870.8252592278903;110645.21104761623;1049718.4913872743;156.5135283505096;7663.024325947072;11573.714949441313;204071.14290294546;159.91436251068933;64.68999781830459;80.3059215456136;9516.648003473954;16.664183067705057;7413.100240514622;17332.59424870591;1733.043282117933;2649.773053138716;18.840679790056054;954.6862846261441;865.629178768551;180.59035023039587;12851.033068963945;24821.701349080668;12244.06089830644;10678.616080156957;69772.65747639637;284.8554417721009;13.913559682300894;17.006599090772195;17.515869248901843;532.0307169004093;28.119491669792556;18803.226363910086;976.6916537687237;6373.9217906731;21.191836107244818;33.75343105334287;8414.615217387103;1049.506984193086;1385.2642161763788;147.02545091794758;11055.14688470619;196895.63596400685;564.0860837284047;178.9179455573965;41.40940485154606;23233.976851202635;640.8618168075386;2035.106446828282;812.9297341855267;326.2864274208356;887.2071234917028;5.214322109040194;11.470671789477969;1932.2088060210826;1754.1897432184119;7577.830062719984;3270.048209886109;23681.1973818377;110941.08529691689
5/12/20;4963;876;6067;758;45;25;6563;3538;6980;15961;2693;93;5531;16660;10093;998;439;39;1746;184;261;18;6003;178349;863;22;642;173171;74292;14749;110767;10277;1037;19;950;870;0;211;64;82;1491;30380;47;729;509;3017;24;199;116;1032;141475;1375152;129;16023;19661;218895;441;36;85;24873;16;10900;30419;5127;2744;21;1199;2298;820;16921;27913;25149;15778;232243;286;15;18;17;638;208;42925;1995;10243;11;338;24671;1465;1461;1170;11350;228030;889;1661;10;27272;717;2519;423;288;375;6;65;4787;1674;8157;3721;35298;178214;2970.4947899857316;880.7923512899737;4312.766652223694;718.9159537312676;60.231844812441665;30.6001601924075;7776.116873632504;3716.114800625344;8207.091656145067;15534.256200549476;3399.6125754949117;98.131478738414;3455.836104911188;4068.2923189042276;8524.437003777628;553.2103431416556;109.84647391870634;65.76945926448165;1643.917005685704;54.98293621494107;338.11198299558833;18.254947873894483;4856.577757959605;146848.0251512867;285.4842999211074;32.78156098804403;459.2084610023483;158618.21287441906;42603.55609910799;11379.527189791052;115465.98220765847;5051.138402687354;1556.754618991076;18.559622963612604;867.1754564284271;1132.710314925632;0.0;154.11211806462902;101.8418633122485;81.37157126012215;1352.0030256527846;29123.784251978854;68.44929453487349;0.0;132.15325840137632;2878.5306820685505;7.310988733702422;164.2434521304998;143.89566525210077;877.8201913400297;113114.0274005744;1073090.6719421998;162.1256675334291;7947.536370697875;11998.402652445127;208496.34519065672;167.45497647549237;68.06806042892694;80.74986964430887;9972.416030425446;16.685257838299027;7657.2601911212005;17823.516203795116;1817.6810663187905;2671.1944307957824;18.99725149762888;1017.8136225150048;901.2637803388627;190.01084225507026;13142.630607845938;25159.922145961333;12854.517108465137;10886.389768458997;73581.29876445903;293.01316017390343;13.973241856361437;17.077906729162525;17.738053114678095;538.0439801426991;29.991951685959275;19774.566075894785;1017.5931228701661;6505.886489705302;21.65416657711008;35.40993236283974;8772.037707778602;1061.9753042909936;1392.3748531253932;156.7642939727164;11694.074822399343;198095.59394125652;583.2301789023691;192.74535490402218;43.41450633760719;23844.687489608696;646.1415234539775;2101.94927858514;854.4445169800737;328.85028968352964;922.7461460801926;5.260498179422965;12.440697922824167;2045.6787225764401;1802.5914101904914;7614.967103779983;3465.051344046679;24874.938897622924;117222.90573989651
5/13/20;5226;880;6253;760;45;25;6879;3718;6989;15997;2758;94;5816;17822;10431;1037;522;39;1751;187;263;18;6054;178184;1004;23;647;174098;78055;15438;112725;11028;1044;19;951;878;1;213;64;82;1505;30413;48;801;509;3017;24;219;116;1032;143114;1396110;139;16425;20386;222195;446;37;85;25825;16;11196;30486;5408;2760;21;1342;2374;836;17204;28132;26539;16002;242271;287;15;18;17;643;220;44830;2105;10295;11;387;25346;1469;1463;1219;12074;228691;915;1818;10;27909;719;2612;423;288;375;6;70;4971;1694;8175;4019;35788;190137;3132.2213372728634;901.1227751956504;4432.129718311524;722.639071158834;62.51189245979933;30.974017874088553;8125.63765626938;3877.158754221097;8277.275522641772;15593.460170187635;3526.977612126992;100.55944696296349;3590.2161487433123;4356.562323875378;8931.44769789335;581.2962711589429;116.40134112674146;67.14271461205234;1654.4767257617832;57.744067574879736;355.8646324155662;18.331898590224895;4926.873271723619;148640.35078246807;302.6253402000256;34.175284093155874;468.1068852727433;159684.74549325224;44874.90880136148;11777.81575580965;117252.92464361014;5292.982363684045;1632.3575086989745;18.577961537394096;874.9993101274933;1155.0060757084545;0.0;159.8516243905605;106.6983676741756;81.4492466733224;1363.133814309019;29244.413100716218;70.70979660440207;0.0;137.9776187285786;2889.0292113038013;7.602325771717159;168.3143717414627;145.06356475200027;884.8712914497755;115610.12130571618;1096906.948622579;167.9257487227716;8242.052541392868;12436.779880685337;212920.38429890858;175.34912399377976;71.62164931745406;81.19609688189843;10448.270073761243;16.706258838394;7909.081896576958;18326.637350817353;1906.3496462985354;2692.7885202958096;19.15292104308357;1085.0288557089416;938.2702637088668;199.89961637965123;13439.722358952522;25500.61234952427;13493.477081590565;11098.204706541177;77586.35060029286;301.389506645821;14.032560947123569;17.149512352368944;17.963053013687425;544.0394902790913;31.987083893537843;20794.03187203023;1060.1196761983072;6640.238981639207;22.126093560025392;37.14743500720133;9143.181542416423;1074.5617561524748;1399.5219197726606;167.13398769875235;12369.468258730725;199299.92161899878;602.9412213393791;207.63337640946762;45.516335829356116;24468.055567065392;651.4646246475113;2170.947037107859;897.9498286543944;331.4342932064105;959.6517691771026;5.307075465125804;13.492493422512478;2165.0726815368325;1852.2243487696473;7651.9243717499285;3670.9726635533093;26125.728869432845;123849.22499921407
5/14/20;5639;898;6442;761;48;25;7134;3860;7019;16058;2879;96;6198;18863;10829;1112;583;39;1758;187;272;18;6145;178994;1104;23;667;174478;81997;16006;114533;11975;1082;19;962;886;1;215;64;82;1511;30463;48;907;509;3018;24;238;116;1032;144749;1423727;160;16847;21084;224813;654;37;85;26772;16;11320;30502;5530;2770;21;1518;2473;913;17615;28319;28272;16247;252245;287;15;18;17;648;235;46869;2189;10374;11;408;26098;1477;1464;1284;12739;229540;925;1818;10;28582;724;2645;455;312;375;6;85;5162;1723;8196;4341;38799;203165;3302.373158880414;921.9161588844463;4554.629908050635;726.3519371233298;64.8778820870329;31.35244064272942;8490.670355543018;4044.794748503514;8348.059574057505;15652.889049740203;3658.824356254653;103.04748795706602;3729.6201750213727;4665.06667563282;9356.849936421973;610.7883997394499;123.34218633747193;68.541344210802;1664.9845243200598;60.643228872758975;374.5457909756414;18.40911745388675;4997.372031950364;150433.70677013166;320.7752418242014;35.62805451536848;477.12375977381896;160747.6800407087;47266.08607966626;12189.37069000645;119060.7874762509;5545.934934102195;1711.3323469121058;18.59631819363853;882.8127629867325;1177.7406936295138;0.0;165.7889136645591;111.7860198173843;81.5269961761115;1374.2902540682146;29364.287931001956;73.04495055576255;0.0;144.02215617158123;2899.4383124358737;7.903250434560137;172.4809777550104;146.24094324432795;891.9790102636919;118132.31792581268;1121172.407934522;173.9190691802379;8546.881584540153;12889.140322052024;217337.4843741026;183.61318305139795;75.35979115491702;81.64461294691644;10944.920170822033;16.72718559603686;8168.779933702171;18842.158624161326;1999.230614368754;2714.556706604305;19.30762695234557;1156.5848324216197;976.6932581090703;210.2774298018982;13742.356912824063;25843.719839616188;14162.070570639475;11314.139442148002;81796.64452838537;309.98944616357045;14.091507537758908;17.22141719733598;18.190904577887505;550.0141935778996;34.112646325080526;21863.788641454765;1104.328230371998;6777.007324650633;22.607794145457913;38.969870262899086;9528.44256285112;1087.26667557935;1406.705602039345;178.1734314775608;13083.353444990005;200508.59405693845;623.2299881045246;223.6620727725827;47.71952363397484;25104.14839923727;656.8314753593138;2242.1664699745393;943.5272378345348;334.0385961408185;997.9718156698308;5.354057313980383;14.632904960288432;2290.6071567607623;1903.1138630924172;7688.695817229797;3888.3345144936916;27435.966598492756;130837.63371180838
5/15/20;6053;916;6629;761;48;25;7479;4044;7035;16109;2980;96;6583;20065;11228;1210;594;39;1766;190;287;18;6228;179630;1209;23;671;175233;85784;16496;116635;12860;1111;19;970;891;1;219;64;82;1523;30514;50;1118;509;3025;24;263;116;1035;146457;1449027;203;17330;21831;227334;654;42;85;27730;16;11739;31467;5638;2810;22;1643;2473;913;18016;28583;29425;16437;262843;287;15;18;17;652;235;49176;2310;10438;11;447;26891;1480;1465;1284;13524;230183;935;1964;10;29207;732;2686;459;314;375;6;106;5450;1740;8219;4625;38799;220291;3481.3461149864643;943.1827487977073;4680.340152322048;730.0540460372372;67.33302468548463;31.73548417192679;8871.885117217333;4219.257694195512;8419.448942914181;15712.54368816422;3795.2878688781016;105.59708797420339;3874.2198386978425;4995.1974709953365;9801.371281183572;641.7550742543265;130.69109907960697;69.96567040036298;1675.4378074051988;63.68725546130289;394.2036339199533;18.48660488371983;5068.041679372714;152227.39227327224;339.99085217270294;37.14235585370956;486.2582516160885;161806.7925479615;49783.27034620693;12614.585120544672;120889.58932341324;5810.459605927414;1793.7988285967601;18.614692950101073;890.6135629099995;1200.9228067603867;0.0;171.92955288020568;117.11577802974091;81.60481983904872;1385.4709406815095;29483.390818244185;75.45722174654436;0.0;150.29171874199284;2909.75630159263;8.213902075824844;176.74525165123157;147.42787766293688;899.1438020942969;120679.35910427012;1145892.04668544;180.11099917777386;8862.338385248706;13355.771912349715;221741.68339713058;192.26427128788478;79.29196674437914;82.0954275475322;11463.08348924144;16.74803764097306;8436.573126290848;19370.277851236817;2096.5127013139418;2736.500385661336;19.461307242681986;1232.7484069940288;1016.5781299279428;221.1656818126678;14050.580386567437;26189.189878872523;14861.450890357946;11534.274046680435;86221.26062131672;318.8180015179773;14.150072203507783;17.293622506108687;18.421643889569815;555.9649877994849;36.37684901428261;22986.075219310034;1150.2770217258328;6916.219206766388;23.099447708625974;40.88135722959307;9928.215972000378;1100.0903764269076;1413.9260867923554;189.92365399373318;13837.862660905555;201721.5855645541;644.1070020967367;240.91734228198803;50.02891814173094;25753.02113141455;662.242433433151;2315.676209981349;991.2601494186356;336.66335787642925;1037.755389132147;5.401447099264055;15.869344334769783;2422.4944545608514;1955.2854266721522;7725.275374148814;4117.672942745217;28808.117384043453;138206.468989008
5/16/20;6402;933;6821;761;48;25;7805;4283;7044;16201;3138;96;6747;20995;11719;1265;594;39;1770;202;306;18;6286;179630;1320;23;683;175752;90648;17025;118392;13802;1117;19;997;902;1;223;65;82;1534;30572;51;1322;509;3025;24;298;116;1037;148067;1474128;227;17858;22627;229406;679;42;86;28681;16;12110;32763;5735;2819;22;1763;2658;969;18257;28810;30972;16704;272043;289;15;18;17;653;235;52016;2429;10496;11;462;27356;1493;1465;1357;14355;230698;960;2289;10;29677;733;2738;504;318;376;6;122;5621;1762;8237;5029;40151;233511;3669.5497095729124;964.9330039748368;4809.334531599667;733.7448890174146;69.88064901435402;32.1232048096777;9269.979353169749;4400.787661826259;8491.448805628354;15772.424937470858;3936.5055072059163;108.20977011864775;4024.191341995944;5348.43843193137;10265.757630311582;674.2677453154557;138.4713541227849;71.41601303703635;1685.8339662279786;66.88331449489769;414.88879405328913;18.564361294031855;5138.848771657836;154020.6912840789;360.3319060181609;38.72077459384195;495.50939789144013;162861.85774828488;52432.947842120564;13053.860309537575;122739.3401014185;6087.034553736993;1879.8776777707671;18.63308582455402;898.3994229288054;1224.561223177571;0.0;178.2791658078315;122.69911592771584;81.68271773276044;1396.6744438844494;29601.70384714141;77.9491569582781;0.0;156.79090992270716;2919.9815004040106;8.534405405964721;181.10920208958848;148.62444556603572;906.3661248990021;123249.90135629401;1171070.7644951497;186.5069763346572;9188.743838212022;13836.955655394348;226126.84742501285;201.32027754671128;83.42813278284879;82.54855040937277;12003.482268142061;16.768814503234942;8712.684448849184;19911.18916310492;2198.39194612591;2758.620964467722;19.61389945518996;1313.8009772973;1057.9709149644539;232.58640347864355;14364.436232817616;26536.965088138113;15592.792981592911;11758.690145609948;90869.51891677054;327.88025055111996;14.208245514306627;17.366129525548967;18.65530748610019;561.888720145192;38.78837492344957;24163.203656351092;1198.0255667704503;7057.901904200386;23.601235886972365;42.88621149585434;10342.89496086075;1113.0331496918877;1421.1835618588473;202.42788595764165;14635.238974198044;202938.86981940074;665.5824861390446;259.4913113756614;52.449595741979884;26414.71595376647;667.6978596267484;2391.546816160138;1041.2336617780868;339.30873905141243;1079.0528622285358;5.4492482198350025;17.20983368408046;2560.9407450546455;2008.764643617997;7761.656961467496;4359.5364795170735;30244.71114689242;145974.82912121428
5/17/20;6664;946;7019;761;48;25;8068;4472;7054;16242;3274;96;6956;22268;12229;1338;594;39;1774;203;317;18;6347;179693;1320;23;695;176369;95698;17514;120198;14850;1138;19;1008;911;1;226;65;82;1541;30587;58;1524;509;3028;24;301;116;1037;149435;1493132;227;18291;23358;231232;753;44;88;29650;16;12314;33182;5735;2834;22;1763;2658;990;18529;29036;32604;16871;281752;292;15;18;17;654;235;54752;2480;10610;11;505;28038;1494;1466;1421;15515;230698;981;2289;10;30143;734;2753;541;320;381;6;128;5959;1792;8249;5186;42125;241080;3867.4070217868743;987.1776001591974;4941.688257903122;737.4239541382359;72.52420573778355;32.51565958796986;9685.678680254128;4589.629681541795;8564.064382889897;15832.533652601394;4082.6167871088132;110.88709521437285;4179.715441941101;5726.370330893457;10750.77255797242;708.401088192682;146.70746491198662;72.89268883813135;1696.170378297632;70.23892034851373;436.6544826876511;18.64238709441557;5209.758781452387;155812.8738143104;381.86113078226407;40.366004239964916;504.8761013628291;163912.64927039895;55221.92182558708;13507.605463102145;124610.04066845981;6376.152568552139;1969.6902620381495;18.65149683478682;906.1680229950964;1248.6649244854714;0.0;184.8434240621686;128.5480461952187;81.76068992794002;1407.8993027640424;29719.209116421564;80.52338703236325;0.0;163.52404533940245;2930.11223659388;8.86486872310196;185.57486436825403;149.8307251413998;913.646440325091;125842.51509689815;1196713.3561854446;193.11250012305393;9526.424707466353;14332.964295595153;230486.68489405845;210.7998945950542;87.77874454270395;83.0039912752108;12566.841420720792;16.789515713329767;8997.341010044893;20465.082521571447;2305.071833430696;2780.9198613904837;19.76534071595732;1400.0390265104575;1100.9182656292483;244.56223462144877;14683.965061055495;26886.985415317235;16357.290905759677;11987.470952671809;95750.96335972125;337.1813237001774;14.266018038247882;17.43893950730593;18.891932364999988;567.7821898151708;41.35640072806805;25397.55949421161;1247.6346302403672;7202.082236469985;24.11334247687714;44.98895417304063;10772.869159933467;1126.0952629993237;1428.4782160036095;215.73164074213784;15477.841155364657;204160.4198660342;687.6663171398941;279.48274599084834;54.98687113905571;27089.26127178684;673.1981176693886;2469.850811657237;1093.5344037632958;341.97490156406474;1121.9158851137172;5.497464100286175;18.663054047801285;2706.143860000013;2063.5772431887317;7797.834485320263;4614.484658063207;31748.33922611562;154162.58421066427
5/18/20;7072;948;7201;761;50;25;8371;4823;7068;16269;3387;96;7184;23870;12764;1413;719;39;1784;205;352;18;6380;180051;1432;24;701;176551;100328;18010;122492;15691;1216;19;1009;931;1;229;65;82;1547;30597;58;1729;509;3031;24;330;116;1043;150593;1514901;248;18616;24190;233809;761;46;88;30572;16;12725;33582;5735;2836;22;1912;2796;1032;18885;29209;33969;17036;290678;297;15;18;17;654;246;57345;2544;10699;11;519;28343;1495;1466;1455;16433;231606;992;2591;11;30377;737;2791;618;324;388;6;130;6175;1817;8257;5379;43966;255368;4075.3544362794078;1009.9274335599652;5077.477635721583;741.0907265226256;75.26727169954964;32.912906256112514;10119.737909169507;4786.03354853298;8637.300940044279;15892.870691914153;4233.763228645905;113.63066265485656;4340.977474585221;6130.676611358366;11257.196635022361;744.2331216004756;155.4252389529019;74.39601069052074;1706.444410549095;73.76195066622944;459.55661589757295;18.720682689843134;5280.736086667458;157603.19626760256;404.6443538829451;42.08084960194616;514.3571247636241;164958.9395658417;58157.32630676417;13976.237600693972;126501.68265306044;6678.320981981798;2063.3581587972976;18.66992599860606;913.9170114931418;1273.2430689940065;0.0;191.62803882958616;134.67514548397853;81.83873649534799;1419.1440268670838;29835.88874752885;83.18262970983302;0.0;170.49510584534465;2940.1468447341636;9.205381958210193;190.14430002352054;151.04679521149097;920.9852137158265;128455.68487171431;1222824.5034509955;199.9331239520344;9875.713318255868;14844.06088786556;234814.7629167167;220.72265300067534;92.3547795049592;83.46175990472311;13153.886077888968;16.81014080244217;9290.773997491915;21032.143221402297;2416.7634860284697;2803.398505979405;19.915567856874738;1491.7746225334702;1145.4673657268604;257.11640829173115;15009.204447823664;27239.188139823207;17156.155457364766;12220.701293980645;100875.34769902332;346.7263999256761;14.323380345501194;17.51205370853271;19.131555990148325;573.6421546298067;44.090618292917384;26691.600114362118;1299.1661682844808;7348.786524972289;24.635953485214607;47.19432133749846;11218.523115091506;1139.276959930969;1435.8102389451512;229.88277852294678;16368.148587749472;205386.20809451144;710.3679755008989;300.9974861439669;57.64630813261249;27776.670912990234;678.7435741884276;2550.6627206035064;1148.2503392839183;344.6620085841333;1166.3973743866209;5.546098191092489;20.238397489651874;2858.290847429405;2119.7490468002297;7833.801840780034;4883.086240148508;33321.65147102986;162790.38588633455
5/19/20;7653;949;7377;761;52;25;8809;5041;7072;16321;3518;96;7532;25121;13484;1498;825;39;1791;208;365;18;6399;180933;1502;24;707;177778;106475;18496;124603;16764;1243;19;1012;954;1;233;68;82;1562;30618;58;1936;509;3033;24;338;116;1044;151615;1535350;260;18876;25063;236867;772;46;90;31508;16;13223;34151;6096;2840;22;2133;2863;1038;19268;29432;35606;17191;299941;308;15;18;17;655;251;59854;2617;10733;11;534;28794;1495;1467;1502;17200;232037;1027;2728;11;30799;738;2855;749;324;391;6;167;6401;1839;8267;5671;45898;271885;4293.841385208599;1033.193624674677;5216.780063543566;744.7446885939736;78.11355439233944;33.315003260527035;10572.942027596326;4990.253456409602;8711.163787478437;15953.436916976696;4390.088248231634;116.4421114089507;4508.16730695266;6563.1492906333915;11785.826189253128;781.845330412431;164.65183331708894;75.92628778525547;1716.6534194472736;77.46066308634192;483.6539463718083;18.799248480613027;5351.743996559083;159390.90104660363;428.750601654522;43.86823121787869;523.9510867395327;166000.50003523522;61246.64002359927;14460.18147110781;128414.24810716884;6994.0615142050565;2161.002670198381;18.68837333383549;921.6440048096339;1298.3049952117874;0.0;198.63874881541764;141.0935804471418;81.91685750581203;1430.4070964448626;29951.72490030209;85.92969247866675;0.0;177.70768774846871;2950.0836668745337;9.55601474833767;194.8195962083642;152.2727352386174;928.3829141271575;131087.8081147722;1249408.7668405685;206.9744486402155;10236.947346245288;15370.49733869614;239104.52502541165;231.10895624041936;97.16776197211514;83.92186607424931;13765.338465088167;16.83068930243421;9593.21854736412;21612.551302227323;2533.6857713311606;2826.058339010769;20.064517365197208;1589.3359141722021;1191.6658500406816;270.27271336994914;15340.188742586477;27593.507802489432;17990.610644122127;12458.467640787785;106252.61313403583;356.5207016375784;14.380323015694817;17.585473391532968;19.3742162975714;579.4653308115869;47.001255065345525;28047.853641157366;1352.6832684423402;7498.040547305329;25.169257104222993;49.50727382466889;11680.234383523302;1152.5784588678189;1443.1798213616694;244.93157799649822;17308.766411142136;206616.20615461815;733.6964922430597;324.1488989190119;60.43373079851862;28476.943257528743;684.3345987714556;2634.0591166904433;1205.4705393252252;347.37022457305466;1212.5514873916159;5.595153968761001;21.9460229974536;3017.5552709016365;2177.3059266739533;7869.5529137727135;5165.917102526224;34967.35235276393;171879.6733584357
5/20/20;8145;964;7542;762;52;25;9283;5271;7081;16353;3631;97;7888;26738;14229;1571;890;39;1794;217;389;18;6443;181700;1567;24;713;178473;112028;19189;126949;17568;1270;19;1016;961;1;238;69;82;1577;30658;58;2140;509;3034;24;340;116;1045;152587;1559157;264;19230;26004;239579;832;48;90;32426;16;13477;34854;6269;2850;22;2265;2863;1089;19739;29660;37097;17387;308705;314;15;18;18;656;251;62545;2714;10833;11;570;29364;1496;1468;1573;18003;232555;1028;2728;11;31523;746;2939;824;324;398;6;184;6677;1858;8281;6043;48091;291579;4523.32985716035;1056.9875220951392;5359.674008598326;748.385320699531;81.06689648403464;33.722009754395046;11046.107182306814;5202.547737186382;8785.658281010243;16014.233192564554;4551.7369530943915;119.32312100336293;4681.479324172718;7025.694986778313;12337.472414778262;821.3227890550294;174.41581060175122;77.48382498789867;1726.7947507630927;81.34371264164739;509.00820128471173;18.878084862254948;5422.744782416493;161175.21753581482;454.2521995725601;45.731189959366645;533.6564584063599;167037.10117853616;64497.700830550246;14959.869281527805;130347.70919614687;7323.90998233937;2262.744277627824;18.706838858315987;929.34658892654;1323.8602253825225;0.0;205.8813094125623;147.81713476182117;81.99505303022706;1441.6869632061143;30066.699758731174;88.76747554381014;0.0;185.16494947270095;2959.9210524397276;9.916814346149456;199.60286518924198;153.50862533013293;935.8400143686818;133737.19500355254;1276470.5780758671;214.2421139342657;10610.469571177784;15912.512802845735;243349.3101379182;241.98011708191984;102.22978867348415;84.38431957655038;14401.914915849104;16.851160746183933;9904.91364106874;22206.480834051683;2656.0654328454198;2848.900812659393;20.21212543761149;1693.0675622534093;1239.5617144836044;284.0554656741154;15676.948867855896;27949.87618138451;18861.89056005432;12700.858141256522;111892.8668390385;366.5694920169139;14.436836632611607;17.659199823775126;19.619951701293605;585.2483947492551;50.09909512916706;29468.91729753347;1408.2500828373732;7649.86948813136;25.713443668496282;51.93300744900497;12158.371701298747;1165.9999527512787;1450.5871548956623;260.93078745132635;18302.43063498698;207850.38500092638;757.6603938946281;349.05835357893625;63.35523513612591;29190.06035020043;689.9715639925421;2720.1186616345744;1265.284924551544;350.0997152706734;1260.4336206963476;5.6446349359782415;23.796916341964796;3184.094255106524;2236.273784295655;7905.081582955645;5463.557769255534;36688.1958241494;181452.67549416746
